GRCODE,GRNAME,AccidentYear,DevelopmentYear,DevelopmentLag,IncurLoss,CumPaidLoss,BulkLoss,EarnedPremDIR,EarnedPremCeded,EarnedPremNet,Single,PostedReserve97,LOB
7714,Keystone Ins Grp,1989,1992,4,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1989,1993,5,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1989,1994,6,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1989,1995,7,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1989,1996,8,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1989,1997,9,0,0,0,12,0,12,0,0,wkcomp
7714,Keystone Ins Grp,1990,1990,1,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1991,2,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1992,3,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1993,4,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1994,5,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1995,6,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1996,7,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1990,1997,8,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1991,1,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1992,2,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1993,3,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1994,4,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1995,5,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1996,6,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1991,1997,7,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1992,1,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1993,2,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1994,3,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1995,4,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1996,5,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1992,1997,6,0,0,0,13,0,13,0,0,wkcomp
7714,Keystone Ins Grp,1993,1993,1,0,0,0,10,0,10,0,0,wkcomp
7714,Keystone Ins Grp,1993,1994,2,0,0,0,10,0,10,0,0,wkcomp
7714,Keystone Ins Grp,1993,1995,3,0,0,0,10,0,10,0,0,wkcomp
7714,Keystone Ins Grp,1993,1996,4,0,0,0,10,0,10,0,0,wkcomp
7714,Keystone Ins Grp,1993,1997,5,0,0,0,10,0,10,0,0,wkcomp
7714,Keystone Ins Grp,1994,1994,1,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1994,1995,2,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1994,1996,3,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1994,1997,4,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1995,1995,1,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1995,1996,2,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1995,1997,3,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1996,1996,1,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1996,1997,2,0,0,0,7,0,7,0,0,wkcomp
7714,Keystone Ins Grp,1997,1997,1,0,0,0,12,0,12,0,0,wkcomp
8168,Commerce Grp Inc,1988,1988,1,1504,288,322,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1989,2,1495,595,107,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1990,3,1372,797,53,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1991,4,1491,924,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1992,5,1355,1062,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1993,6,1417,1267,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1994,7,1554,1220,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1995,8,1521,1249,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1996,9,1459,1333,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1988,1997,10,1451,1333,0,2055,29,2026,0,417,wkcomp
8168,Commerce Grp Inc,1989,1989,1,2092,297,504,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1990,2,1647,742,168,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1991,3,1438,909,84,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1992,4,1306,1057,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1993,5,1344,1122,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1994,6,1412,1170,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1995,7,1370,1287,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1996,8,1369,1299,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1989,1997,9,1370,1313,0,3295,29,3266,0,417,wkcomp
8168,Commerce Grp Inc,1990,1990,1,4793,673,345,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1991,2,3784,1879,173,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1992,3,3481,2551,86,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1993,4,3333,2849,0,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1994,5,3274,3076,0,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1995,6,3232,3112,0,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1996,7,3221,3134,0,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1990,1997,8,3221,3166,0,3285,12,3273,0,417,wkcomp
8168,Commerce Grp Inc,1991,1991,1,744,115,172,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1992,2,539,241,86,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1993,3,623,265,44,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1994,4,619,355,0,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1995,5,576,414,0,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1996,6,577,464,0,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1991,1997,7,614,489,0,1625,6,1619,0,417,wkcomp
8168,Commerce Grp Inc,1992,1992,1,794,104,13,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1992,1993,2,347,215,7,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1992,1994,3,315,241,3,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1992,1995,4,311,258,0,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1992,1996,5,308,266,0,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1992,1997,6,314,275,0,803,0,803,0,417,wkcomp
8168,Commerce Grp Inc,1993,1993,1,23,23,0,-67,0,-67,0,417,wkcomp
8168,Commerce Grp Inc,1993,1994,2,23,23,0,-67,0,-67,0,417,wkcomp
8168,Commerce Grp Inc,1993,1995,3,23,23,0,-67,0,-67,0,417,wkcomp
8168,Commerce Grp Inc,1993,1996,4,23,23,0,-67,0,-67,0,417,wkcomp
8168,Commerce Grp Inc,1993,1997,5,23,23,0,-67,0,-67,0,417,wkcomp
8168,Commerce Grp Inc,1994,1994,1,0,0,0,47,0,47,0,417,wkcomp
8168,Commerce Grp Inc,1994,1995,2,0,0,0,47,0,47,0,417,wkcomp
8168,Commerce Grp Inc,1994,1996,3,0,0,0,47,0,47,0,417,wkcomp
8168,Commerce Grp Inc,1994,1997,4,0,0,0,47,0,47,0,417,wkcomp
8168,Commerce Grp Inc,1995,1995,1,0,0,0,-10,0,-10,0,417,wkcomp
8168,Commerce Grp Inc,1995,1996,2,0,0,0,-10,0,-10,0,417,wkcomp
8168,Commerce Grp Inc,1995,1997,3,0,0,0,-10,0,-10,0,417,wkcomp
8168,Commerce Grp Inc,1996,1996,1,0,0,0,-48,0,-48,0,417,wkcomp
8168,Commerce Grp Inc,1996,1997,2,0,0,0,-48,0,-48,0,417,wkcomp
8168,Commerce Grp Inc,1997,1997,1,0,0,0,-1,0,-1,0,417,wkcomp
8427,Farm Bureau Grp,1988,1988,1,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1989,2,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1990,3,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1991,4,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1992,5,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1993,6,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1994,7,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1995,8,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1996,9,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1988,1997,10,0,0,0,0,-4,4,0,435,wkcomp
8427,Farm Bureau Grp,1989,1989,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1990,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1991,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1992,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1993,5,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1994,6,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1995,7,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1996,8,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1989,1997,9,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1990,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1991,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1992,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1993,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1994,5,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1995,6,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1996,7,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1990,1997,8,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1991,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1992,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1993,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1994,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1995,5,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1996,6,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1991,1997,7,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1992,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1993,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1994,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1995,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1996,5,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1992,1997,6,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1993,1993,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1993,1994,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1993,1995,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1993,1996,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1993,1997,5,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1994,1994,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1994,1995,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1994,1996,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1994,1997,4,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1995,1995,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1995,1996,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1995,1997,3,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1996,1996,1,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1996,1997,2,0,0,0,0,0,0,0,435,wkcomp
8427,Farm Bureau Grp,1997,1997,1,432,110,74,2727,2248,479,0,435,wkcomp
8559,Millers Mut Ins Assoc,1988,1988,1,7644,1769,1924,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1989,2,9724,4955,787,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1990,3,9264,6412,260,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1991,4,9203,7422,45,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1992,5,9130,7898,18,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1993,6,8968,8154,0,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1994,7,8839,8230,0,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1995,8,8790,8276,26,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1996,9,8735,8315,19,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1988,1997,10,9300,8357,15,14571,5234,9337,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1989,1,10790,2605,2774,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1990,2,11368,5616,743,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1991,3,11016,7329,167,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1992,4,10965,8470,75,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1993,5,10784,8556,30,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1994,6,10928,9117,0,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1995,7,10874,9471,52,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1996,8,10752,9715,41,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1989,1997,9,10923,10021,35,17753,5226,12527,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1990,1,9455,2277,2988,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1991,2,10857,5684,462,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1992,3,11043,7264,223,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1993,4,10235,8276,94,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1994,5,9980,8820,-34,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1995,6,9833,9008,-26,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1996,7,9777,9210,16,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1990,1997,8,9758,9335,12,17779,5788,11991,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1991,1,8565,2062,2217,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1992,2,9964,4924,440,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1993,3,9696,6281,240,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1994,4,9331,7092,46,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1995,5,9187,7509,32,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1996,6,9098,7807,78,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1991,1997,7,9091,7966,65,17008,4220,12788,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1992,1,8034,1914,1830,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1993,2,9601,4448,521,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1994,3,8819,5856,331,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1995,4,8212,6519,227,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1996,5,8110,6767,180,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1992,1997,6,7917,6992,39,14212,2487,11725,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1993,1993,1,8234,1737,1764,15849,2887,12962,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1993,1994,2,8844,4615,346,15849,2887,12962,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1993,1995,3,8745,5997,384,15849,2887,12962,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1993,1996,4,8404,6751,83,15849,2887,12962,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1993,1997,5,8187,7201,-10,15849,2887,12962,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1994,1994,1,8598,1959,1670,13176,1020,12156,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1994,1995,2,8192,4222,329,13176,1020,12156,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1994,1996,3,7474,5279,237,13176,1020,12156,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1994,1997,4,7037,5821,28,13176,1020,12156,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1995,1995,1,5811,1381,1060,9257,784,8473,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1995,1996,2,5686,3250,181,9257,784,8473,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1995,1997,3,5872,4188,183,9257,784,8473,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1996,1996,1,5680,1565,934,8785,880,7905,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1996,1997,2,5693,3590,141,8785,880,7905,0,15744,wkcomp
8559,Millers Mut Ins Assoc,1997,1997,1,5606,1475,722,7530,1005,6525,0,15744,wkcomp
8672,Protective Ins Grp,1988,1988,1,17288,2659,3815,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1989,2,18804,7688,3487,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1990,3,17791,10240,2038,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1991,4,16505,12151,1430,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1992,5,16091,12608,1149,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1993,6,15800,12946,896,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1994,7,15718,13198,831,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1995,8,15427,13293,661,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1996,9,15441,13369,658,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1988,1997,10,15360,13414,483,27880,6552,21328,0,41456,wkcomp
8672,Protective Ins Grp,1989,1989,1,17571,2954,5482,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1990,2,16255,7232,3116,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1991,3,14618,9509,1560,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1992,4,13973,10641,852,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1993,5,14099,11484,666,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1994,6,14034,12037,533,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1995,7,14100,12218,445,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1996,8,13947,12385,407,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1989,1997,9,13873,12491,295,30002,7232,22770,0,41456,wkcomp
8672,Protective Ins Grp,1990,1990,1,17784,3205,5193,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1991,2,18547,8270,4146,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1992,3,16976,10896,2345,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1993,4,16656,12072,2039,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1994,5,15738,12849,859,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1995,6,15866,13598,620,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1996,7,15816,13972,545,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1990,1997,8,15814,14294,431,27107,4090,23017,0,41456,wkcomp
8672,Protective Ins Grp,1991,1991,1,20203,3185,8308,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1992,2,21768,8509,5506,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1993,3,21049,11291,4000,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1994,4,18035,12549,1663,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1995,5,18351,13307,1265,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1996,6,17766,14217,929,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1991,1997,7,17569,14521,738,33892,13120,20772,0,41456,wkcomp
8672,Protective Ins Grp,1992,1992,1,9778,1664,4623,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1992,1993,2,9839,3951,2942,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1992,1994,3,9328,5362,1637,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1992,1995,4,9608,6321,900,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1992,1996,5,9686,7074,722,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1992,1997,6,9594,7377,602,12011,1801,10210,0,41456,wkcomp
8672,Protective Ins Grp,1993,1993,1,3232,527,1628,3577,-54,3631,0,41456,wkcomp
8672,Protective Ins Grp,1993,1994,2,3917,1152,1789,3577,-54,3631,0,41456,wkcomp
8672,Protective Ins Grp,1993,1995,3,3206,1672,790,3577,-54,3631,0,41456,wkcomp
8672,Protective Ins Grp,1993,1996,4,2845,1966,450,3577,-54,3631,0,41456,wkcomp
8672,Protective Ins Grp,1993,1997,5,2835,2153,312,3577,-54,3631,0,41456,wkcomp
8672,Protective Ins Grp,1994,1994,1,4882,306,3297,4849,193,4656,0,41456,wkcomp
8672,Protective Ins Grp,1994,1995,2,3305,849,1617,4849,193,4656,0,41456,wkcomp
8672,Protective Ins Grp,1994,1996,3,2429,1221,749,4849,193,4656,0,41456,wkcomp
8672,Protective Ins Grp,1994,1997,4,2132,1381,350,4849,193,4656,0,41456,wkcomp
8672,Protective Ins Grp,1995,1995,1,2628,214,1944,5800,588,5212,0,41456,wkcomp
8672,Protective Ins Grp,1995,1996,2,2231,670,920,5800,588,5212,0,41456,wkcomp
8672,Protective Ins Grp,1995,1997,3,1866,881,445,5800,588,5212,0,41456,wkcomp
8672,Protective Ins Grp,1996,1996,1,2102,369,1423,6308,89,6219,0,41456,wkcomp
8672,Protective Ins Grp,1996,1997,2,1816,735,778,6308,89,6219,0,41456,wkcomp
8672,Protective Ins Grp,1997,1997,1,1573,205,1051,4532,592,3940,0,41456,wkcomp
9466,Lumber Ins Cos,1988,1988,1,12731,3270,2972,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1989,2,14851,7605,2943,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1990,3,15576,10541,1569,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1991,4,16555,12216,1801,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1992,5,16322,13147,1209,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1993,6,15633,13813,355,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1994,7,15331,14086,51,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1995,8,15318,14389,0,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1996,9,15286,14574,6,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1988,1997,10,15831,14670,640,19486,2371,17115,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1989,1,9361,1936,4562,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1990,2,10459,5562,1914,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1991,3,10585,7525,1182,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1992,4,10790,8510,990,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1993,5,10246,9145,367,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1994,6,10052,9387,127,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1995,7,10003,9505,0,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1996,8,9998,9546,42,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1989,1997,9,10380,9631,421,14686,1123,13563,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1990,1,5089,1187,1891,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1991,2,6003,2978,1318,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1992,3,5928,3998,904,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1993,4,5953,4517,780,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1994,5,5505,4929,66,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1995,6,5441,5070,0,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1996,7,5472,5187,32,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1990,1997,8,5796,5230,339,10854,4173,6681,0,51294,wkcomp
9466,Lumber Ins Cos,1991,1991,1,5660,1257,2744,14899,8023,6876,0,51294,wkcomp
