118138205258,447447895,09/28/2022 03:50:51 PM,09/28/2022 03:53:34 PM,165.225.61.20,,,,,Not at all,At least once a day,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,,Not at all,Expert,Expert,Basic stuff,Not at all,Intermediate,Intermediate,Not at all,,Very much so,Very much so,Very much so,Somewhat,Somewhat,Very much so,Not at all,Not at all,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Not at all,Somewhat,Not at all,Not at all,Somewhat,Not at all,Somewhat,Somewhat,Very much so,,,,,,,,,,,,,,,,Not enough time,No perceived benefit,,,,,,Not enough time,No perceived benefit,,,,,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,FCAS,41-50 years old,United States,,Consulting Firm,,51-200,Between 15 and 20
118138203224,447447895,09/28/2022 02:56:34 PM,09/28/2022 03:51:06 PM,136.33.228.221,,,,,At least once a day,At least once a day,Less than once a month,Not at all,Not at all,At least once a week,Not at all,At least once a day,,Advanced,Advanced,Basic stuff,Basic stuff,Not at all,Intermediate,Basic stuff,Advanced,,Somewhat,Not at all,Unsure,Very much so,Very much so,Very much so,Somewhat,Not at all,Unsure,Very much so,Very much so,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Not at all,Somewhat,Not at all,,,R,,,,Python,A data visualization tool like Tableau,,,,,,,,Not enough time,,,,,Lack of IT support,Financial cost,,,,"Linear regression, including GLMs",Credibility,,,"Bayesian analysis, and/or MCMC",,,,,,,,,,,,Not enough time,No perceived benefit,,,,,ACAS,31-40 years old,United States,,Insurance company,,26-50,Between 5 and 10
118138195049,447447895,09/28/2022 03:38:26 PM,09/28/2022 03:41:09 PM,204.78.169.87,,,,,At least once a month,At least once a day,Not at all,Not at all,Not at all,Less than once a month,Not at all,At least once a week,,Basic stuff,Advanced,Advanced,Not at all,Not at all,Basic stuff,Not at all,Intermediate,,Somewhat,Very much so,Unsure,Very much so,Unsure,Unsure,Not at all,Not at all,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Very much so,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Unsure,,,R,,,,,,A business intelligence dashboarding tool like Power BI,,,,Lack of management support,,,Not enough time,,,,,,Financial cost,,No perceived benefit,,,Credibility,Premium adjustment,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,ACAS,Up to 30 years old,United States,,Insurance company,,11-25,Between 5 and 10
118138176595,447447895,09/28/2022 01:54:07 PM,09/28/2022 03:20:29 PM,206.252.36.24,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Less than once a month,Less than once a month,Not at all,Microsoft Access,Basic stuff,Advanced,Basic stuff,Intermediate,Not at all,Not at all,Basic stuff,Basic stuff,Microsoft Access (intermediate),Very much so,Very much so,Very much so,Somewhat,Somewhat,Very much so,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Microsoft Access (somewhat),,R,,,,,,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,,,,,ACAS,51-60 years old,United States,,Insurance company,,51-200,More than 20
118138176390,447447895,09/28/2022 03:17:34 PM,09/28/2022 03:20:18 PM,163.116.133.117,,,,,Less than once a month,At least once a day,Not at all,Less than once a month,Not at all,At least once a month,Not at all,At least once a week,,Intermediate,Advanced,Advanced,Basic stuff,Not at all,Basic stuff,Not at all,Intermediate,,Very much so,Very much so,Unsure,Very much so,Very much so,Unsure,Somewhat,Somewhat,Unsure,Very much so,Very much so,Unsure,Very much so,Very much so,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Very much so,Very much so,Unsure,,,R,,,,,,,SQL,,,,,,Not enough time,,,,,,,,,,"Linear regression, including GLMs",Credibility,Premium adjustment,,,,,,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,,,,,FCAS,Up to 30 years old,United States,,Insurance company,,6-10,Less than 5
118138169544,447447895,09/28/2022 03:09:42 PM,09/28/2022 03:12:49 PM,174.128.43.12,,,,,Less than once a month,At least once a day,Not at all,Not at all,Not at all,Not at all,Less than once a month,At least once a month,,Basic stuff,Expert,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,,,R,Excel,,,,,,,,,,,Financial cost,Not enough time,,,,Lack of management support,,,,No perceived benefit,,"Linear regression, including GLMs",,,,,,,,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,,,,,ACAS,61 or older,United States,,Insurance company,,1-5,More than 20
118138154824,447447895,09/28/2022 02:41:24 PM,09/28/2022 02:56:45 PM,136.226.75.24,,,,,Not at all,At least once a day,Less than once a month,At least once a week,Not at all,Less than once a month,At least once a month,Not at all,,Not at all,Expert,Advanced,Intermediate,Not at all,Not at all,Basic stuff,Basic stuff,,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Not at all,Not at all,Not at all,,,,Excel,,SAS,,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,No perceived benefit,,,,,Financial cost,Not enough time,,,,Credibility,Premium adjustment,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,,Not in the job responsibilities,,,,FCAS,Up to 30 years old,United States,,Insurance company,,200+,Between 5 and 10
118138143648,447447895,09/28/2022 02:39:15 PM,09/28/2022 02:43:25 PM,134.238.196.20,,,,,At least once a day,At least once a day,Less than once a month,Not at all,Not at all,Not at all,Not at all,Not at all,,Advanced,Advanced,Basic stuff,Not at all,Basic stuff,Not at all,Not at all,Basic stuff,,Somewhat,Very much so,Very much so,Somewhat,Very much so,Very much so,Unsure,Unsure,Unsure,Very much so,Somewhat,Somewhat,Very much so,Very much so,Very much so,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Somewhat,Somewhat,Very much so,Somewhat,,,R,,,,,,A business intelligence dashboarding tool like Power BI,SQL,,,,,,Not enough time,,,Insufficient/inadequate staff,Lack of management support,Lack of IT support,,,,,"Linear regression, including GLMs",,,,"Bayesian analysis, and/or MCMC",Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,No perceived benefit,,"Github/Version management, RPA/automation",,,FCAS,51-60 years old,United States,,Insurance company,,51-200,More than 20
118138142673,447447895,09/28/2022 02:34:52 PM,09/28/2022 02:42:19 PM,204.48.94.40,,,,,At least once a day,At least once a day,Not at all,At least once a day,At least once a month,Not at all,Not at all,At least once a week,,Expert,Expert,Advanced,Expert,Advanced,Not at all,Intermediate,Expert,,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,Somewhat,Unsure,Unsure,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Somewhat,Unsure,Unsure,Very much so,Unsure,Unsure,,,R,,,,Python,,,,,,,,,,,,,,,,Not enough time,,,"Linear regression, including GLMs",Credibility,Premium adjustment,,,,"Time series analysis, including claim trend analysis",AI/deep learning,Chain-ladder,Tree-based methods like random forests,Unsupervised learning methods like clustering or PCA,,,,,,,No perceived benefit,,,,,FCAS,Up to 30 years old,Canada,,Insurance company,,6-10,Between 5 and 10
118138123838,447447895,09/28/2022 02:15:25 PM,09/28/2022 02:21:12 PM,49.245.79.14,,,,,Not at all,At least once a day,Not at all,At least once a month,At least once a month,At least once a month,At least once a month,At least once a month,Emblem radar ,Intermediate,Intermediate,Not at all,Advanced,Intermediate,Advanced,Intermediate,Intermediate,,Not at all,Somewhat,Somewhat,Somewhat,Somewhat,Unsure,Not at all,Not at all,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Unsure,Emblem ,Emblem  Radar,,,,SAS,Python,,,,,,,,,Not enough time,,,Insufficient/inadequate staff,,,,Not enough time,,,"Linear regression, including GLMs",,,,,Bornhuetter-Ferguson,,,Chain-ladder,Tree-based methods like random forests,,,,,,,,No perceived benefit,,Emblem  Radar,,,FCAS,31-40 years old,Asia,,Insurance company,,51-200,Between 5 and 10
118138106059,447447895,09/28/2022 01:59:00 PM,09/28/2022 02:01:52 PM,173.59.117.233,,,,,Not at all,At least once a day,Not at all,Not at all,At least once a week,Not at all,Not at all,At least once a week,,Not at all,Advanced,Not at all,Not at all,Basic stuff,Not at all,Not at all,,,Very much so,Very much so,Not at all,Very much so,Somewhat,Very much so,Not at all,Not at all,Not at all,Unsure,Unsure,Unsure,Very much so,Somewhat,Very much so,Somewhat,Very much so,Somewhat,Somewhat,Somewhat,Somewhat,Very much so,Very much so,Very much so,,,,,,,Python,,,SQL,,Insufficient/inadequate staff,,,,Not enough time,No perceived benefit,,,,,Financial cost,Not enough time,,,,Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,Financial cost,Not enough time,No perceived benefit,,,,,ACAS,Up to 30 years old,United States,,Insurance company,,26-50,Between 5 and 10
118138086560,447447895,09/28/2022 01:35:09 PM,09/28/2022 01:40:40 PM,168.149.143.225,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Less than once a month,Not at all,,Not at all,Intermediate,Basic stuff,Not at all,Not at all,Not at all,Basic stuff,Not at all,,Somewhat,Very much so,Not at all,Very much so,Somewhat,Somewhat,Unsure,Unsure,Not at all,Very much so,Somewhat,Somewhat,Somewhat,Unsure,Not at all,Unsure,Unsure,Somewhat,Very much so,Very much so,Somewhat,Very much so,Very much so,Very much so,,,,,,,,,,,,,,Lack of IT support,,,No perceived benefit,,Insufficient/inadequate staff,,Lack of IT support,,,,,"Linear regression, including GLMs",Credibility,,Excess loss analysis,"Bayesian analysis, and/or MCMC",,,,Chain-ladder,,,,,,,,,No perceived benefit,,,,,FCAS,51-60 years old,United States,,Insurance company,,51-200,More than 20
118138082817,447447895,09/28/2022 01:31:47 PM,09/28/2022 01:36:41 PM,32.210.93.146,,,,,At least once a day,At least once a day,Not at all,Not at all,Less than once a month,Not at all,Not at all,Less than once a month,,Expert,Expert,Expert,Intermediate,Intermediate,Basic stuff,Not at all,Intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,C++,,,,,,,,,,,,Not enough time,No perceived benefit,,"Linear regression, including GLMs",Credibility,,,,,"Time series analysis, including claim trend analysis",,,Tree-based methods like random forests,,,,,,,,No perceived benefit,,,"""Do you think we should have a better spreadsheet program for CBT exams? Maybe one that is similar what SOA uses?""",please read above ,None yet,Up to 30 years old,United States,,Insurance company,,51-200,Less than 5
118138081221,447447895,09/28/2022 01:30:05 PM,09/28/2022 01:35:05 PM,47.249.11.184,,,,,At least once a day,At least once a day,Not at all,At least once a day,At least once a month,Not at all,Not at all,At least once a month,,Advanced,Advanced,Basic stuff,Intermediate,Advanced,Not at all,Not at all,Intermediate,,Very much so,Very much so,Very much so,Somewhat,Very much so,Somewhat,Not at all,Not at all,Not at all,Somewhat,Very much so,Unsure,Very much so,Somewhat,Not at all,Unsure,Unsure,Unsure,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,,,,,,SAS,,,,SQL,,,Lack of management support,,Financial cost,Not enough time,,,Insufficient/inadequate staff,Lack of management support,,,Not enough time,,,"Linear regression, including GLMs",Credibility,,,,Bornhuetter-Ferguson,"Time series analysis, including claim trend analysis",,Chain-ladder,,,,,,,,,No perceived benefit,,,,,None yet,Up to 30 years old,United States,,Insurance company,,200+,Less than 5
118138047259,447447895,09/28/2022 12:53:46 PM,09/28/2022 01:00:42 PM,209.10.84.13,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Qlik,Not at all,Intermediate,Not at all,Not at all,Not at all,,Not at all,Not at all,Basic Stuff,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Unsure,Somewhat,Somewhat,Somewhat,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Unsure,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,,,,,,,,A data visualization tool like Tableau,A business intelligence dashboarding tool like Power BI,,,Insufficient/inadequate staff,,,,Not enough time,,,Insufficient/inadequate staff,,,,,,insufficient knowledge of tools/capabilities.  Poor imagination.,"Linear regression, including GLMs",Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,Insufficient/inadequate staff,,,,,,Not foresightful enough.,,Individual Claims reserving methods; Non-triangle based reserving tools.,,FCAS,51-60 years old,United States,,Other (please specify),Company with Insurance/Reinsurance/ILS capabilities.,51-200,More than 20
118138044062,447447895,09/28/2022 12:55:41 PM,09/28/2022 12:57:24 PM,159.10.134.171,,,,,At least once a month,At least once a day,Not at all,Not at all,Not at all,At least once a week,At least once a day,At least once a day,,Intermediate,Expert,Basic stuff,Not at all,Basic stuff,Advanced,Advanced,Advanced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A business intelligence dashboarding tool like Power BI,SQL,,Insufficient/inadequate staff,,,,,,,,Lack of management support,Lack of IT support,,,,,,,,,,,,,,,,,,,,,,,,,,,FCAS,Up to 30 years old,United States,,Insurance company,,51-200,Less than 5
118138037204,447447895,09/28/2022 12:44:48 PM,09/28/2022 12:49:52 PM,136.226.75.70,,,,,Not at all,At least once a day,Not at all,Not at all,Not at all,Not at all,At least once a month,Not at all,Milliman's Arius suite of tools,Not at all,Expert,Intermediate,Not at all,Not at all,Basic stuff,Intermediate,Not at all,,,Very much so,,,Very much so,,,Somewhat,,,Somewhat,,,Very much so,,,Very much so,,,Very much so,,,Somewhat,,,Milliman's Arius Suite of tools,,,,,,,A business intelligence dashboarding tool like Power BI,,,,,,,Not enough time,,,,,,,Not enough time,,,"Linear regression, including GLMs",,,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,Not enough time,No perceived benefit,,,,,FCAS,51-60 years old,United States,,Consulting Firm,,200+,More than 20
118138027782,447447895,09/28/2022 12:36:14 PM,09/28/2022 12:39:20 PM,165.225.220.188,,,,,Not at all,At least once a day,Not at all,At least once a month,Not at all,Not at all,At least once a month,At least once a month,,Not at all,Expert,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Very much so,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Very much so,Very much so,Very much so,Very much so,Very much so,Very much so,,,,,,SAS,,,A business intelligence dashboarding tool like Power BI,SQL,,Insufficient/inadequate staff,,,,Not enough time,,,Insufficient/inadequate staff,,Lack of IT support,,,,,,Credibility,Premium adjustment,Excess loss analysis,,Bornhuetter-Ferguson,,,Chain-ladder,,,,Insufficient/inadequate staff,,Lack of IT support,,Not enough time,,,,,,FCAS,51-60 years old,United States,,Insurance company,,6-10,More than 20
118138024107,447447895,09/28/2022 12:33:06 PM,09/28/2022 12:35:37 PM,170.202.22.106,,,,,Not at all,At least once a day,Not at all,At least once a month,Not at all,Not at all,Not at all,Not at all,,Basic stuff,Expert,Basic stuff,Intermediate,Not at all,Not at all,Not at all,Basic stuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,Insufficient/inadequate staff,,,,Not enough time,,,,,,,,,,,Credibility,,,,Bornhuetter-Ferguson,,,Chain-ladder,,,,,,,,,,,,,,FCAS,31-40 years old,United States,,Insurance company,,200+,Between 5 and 10
